nomino|nōminō, nōmināre, nōmināvī, nōminātus, name, call (14) 
non|nōn, adv., no, not (1) 
nondum|nōndum, adv., not yet (1) 
nonnullus|nōnnullus, -a, -um, adj., some (18) 
nonnumquam|nōnnumquam, adv., sometimes (23) 
nos|nōs, pron., we, us (3) 
noster|noster, nostra, nostrum, adj., our (9) 
notus|nōtus, -a, -um, adj., well-known, familiar; notable, famous (13) 
novem|novem, num., nine (1) 
novus|novus, -a, -um, adj., new, fresh, young; unusual, extraordinary (4) 
nox|nox, noctis, f., night (17) 
nugae|nūgae, -ārum, f. pl., trifles, nonsense, frivolities (23) 
nugator|nūgātor, nūgātōris, m., joker, silly person; someone who plays the fool, tells tall tales (13) 
nullus|nūllus, -a, -um, adj., no, none; nobody, no one (13) 
num|num, adv., if, whether; surely not (in a question expecting a negative answer) (13) 
numero|numerō, numerāre, numerāvī, numerātus, count, add up; reckon; number someone or something among (4) 
numerus|numerus, -ī, m., number (1) 
nummus|nummus, -ī, m., coin; cash, money (13) 
numquam|numquam, adv., never (12) 
nunc|nunc, adv., now, today, at present (3) 
nuntium|nūntium, -iī, n., message, announcement; news; nūntium ēlectrōnicum: email (27) 
nympha|nympha, -ae, f., nymph (semi-divine female spirit) (23) 
ob|ob, prep. with acc., on account of, for the sake of; quam ob rem, why, for what reason (14) 
obeo|obeō, obīre, obiī/obīvī, obitus, die (23) 
obicio|obiciō, obicere, obiēcī, obiectus, throw to, cast before (27) 
obliviscor|oblīvīscor, oblīvīscī, oblītus sum, forget (+ gen.) (29) 
obscurus|obscūrus, -a, -um, adj., dim, dark, obscure, shadowy (25) 
observo|observō, observāre, observāvī, observātus, watch, observe, heed (24) 
occido|occidō, occidere, occidī, occāsus, fall, set (of the sun) (21) 
ocellus|ocellus, -ī, m., little eye, darling, sweetheart (17) 
octo|octō, num., eight (1) 
oculus|oculus, -ī, m., eye (16) 
odi|ōdī, ōdisse, only perf., hate, dislike (15) 
odiosus|odiōsus, -a, -um, adj., hateful, disagreeable (18) 
odor|odor, odōris, m., scent, odor, smell (14) 
offa|offa, -ae, f., piece, lump of food; cake (27) 
offero|offerō, offerre, obtulī, oblātus, offer, present; bestow (27) 
oleo|oleō, olēre, oluī, —, smell of, smell like something (29) 
olim|ōlim, adv., formerly; once, once upon a time; in the future (19) 
oliva|olīva, -ae, f., olive, olive tree (13) 
olor|olor, olōris, m., swan (18) 
omen|ōmen, ōminis, n., sign, omen (29) 
omnino|omnīnō, adv., entirely, altogether (24) 
omnis|omnis, omne, adj., each, every (sing.); all (pl.) (1) 
opinor|opīnor, opīnārī, opīnātus sum, suppose, imagine; think, judge (22) 
oportet|oportet, oportēre, oportuit, —, it is necessary; ought, must (22) 
oppidum|oppidum, -ī, town (4) 
opus|opus, operis, n., work, need; opus est, there is need of (+ abl.) (15) 
ora|ōra, -ae, f., edge, limit (29) 
oratio|ōrātiō, ōrātiōnis, f., speech, oration (16) 
orator|ōrātor, ōrātōris, m., speaker, orator (7) 
orbis|orbis, orbis, m., circle; orbis terrārum, world (17) 
ordino|ōrdinō, ōrdināre, ōrdināvī, ōrdinātus, order, arrange, set in order (27) 
origo|orīgō, orīginis, f., origin, source (24) 
orior|orior, orīrī, ortus sum, rise, arise (esp. of the sun) (20) 
ortus|ortus, -ūs, m., rising, sunrise (20) 
ornithologicus|ornithologīcus, -a, -um, adj., ornithological; related to birds (15) 
orno|ōrnō, ōrnāre, ōrnāvī, ōrnātus, equip, decorate, furnish, adorn (27) 
os|ōs, ōris, n., mouth; expression, face (14) 
os|os, ossis, n., bone (18) 
osculor|ōsculor, ōsculārī, ōsculātus sum, kiss (26) 
osculum|ōsculum, -ī, n., kiss (18) 
ostendo|ostendō, ostendere, ostendī, ostentus, show; reveal; display, exhibit (30) 
otiosus|ōtiōsus, -a, -um, adj., idle; unemployed, unoccupied, at leisure (18) 
ovis|ovis, ovis, f., sheep (23) 
ovum|ōvum, -ī, n., egg (17) 
paedagogus|paedagōgus, -ī, m., pedagogue, slave who accompanied children to school (16) 
paene|paene, adv., nearly, almost (17) 
paenitet|paenitet, paenitēre, paenituit, —, impers., it causes one to repent, it grieves one; to be sorry (16) 
pagina|pāgina, -ae, f., page, sheet (27) 
palleo|palleō, pallēre, palluī, —, be or look pale; become pale (15) 
pallium|pallium, -iī, n., cover, coverlet; a kind of Greek cloak (25) 
palma|palma, -ae, f., palm tree, branch (24) 
pando|pandō, pandere, pandī, passus, spread out (28) 
panis|pānis, pānis, m., bread, loaf (13) 
Pantheum|Pantheum, -ī, n., Pantheon (11) 
Papa|Pāpa, -ae, m., the Pope (19) 
parens|parēns, parentis, m/f., parent; father, mother (9) 
paries|pariēs, parietis, m., wall, house wall (22) 
paro|parō, parāre, parāvī, parātus, prepare; furnish, supply (20) 
pars|pars, partis, f., part, region; portion, piece (16) 
parvulus|parvulus, -a, -um, adj., very small, very young (25) 
parvus|parvus, -a, -um, comp. minor, superl. minimus, adj., small, little; superl. smallest, least (4) 
pascor|pāscor, pāscī, pāstus sum feed, feed on; graze (18) 
pasco|pāscor, pāscī, pāstus sum feed, feed on; graze (18) 
pastor|pāstor, pāstōris, m., shepherd, herdsman (23) 
patella|patella, -ae, f., small dish, plate (20) 
pateo|pateō, patēre, patuī, —, be open, lie open, be accessible (24) 
pater|pater, patris, m., father (9) 
patientia|patientia, -ae, f., endurance, patience (10) 
patior|patior, patī, passus sum, suffer, endure (27) 
patria|patria, -ae, f., native land, country (23) 
patronus|patrōnus, -ī, m., patron, advocate, protector (16) 
patruus|patruus, -ī, m., paternal uncle; uncle on one’s father’s side (24) 
pauci|paucī, -ae, -a, adj. pl., a few, a small number of (4) 
paulatim|paulātim, adv., little by little, gradually (26) 
paulo|paulō, adv., by a little, a little, somewhat (20) 
paulum|paulum, adv., little, a little (18) 
pauper|pauper, pauperis, m., poor man (20) 
paupertas|paupertās, paupertātis, f., poverty, need (21) 
pavimentum|pavīmentum, -ī, n., pavement, floor (6) 
pavo|pāvō, pāvōnis, m., peacock (17) 
pax|pāx, pācis, f., peace, harmony (12) 
pecto|pectō, pectere, pexī, pexus, comb (21) 
pectus|pectus, pectoris, n., breast, chest (21) 
pecunia|pecūnia, -ae, f., money (13) 
pecuniosus|pecūniōsus, -a, -um, adj., rich, wealthy (16) 
pedeplanum|pedeplānum, -ī, n., ground floor (27) 
pegma|pēgma, pēgmatis, n., bookcase, bookshelf (27) 
pendeo|pendeō, pendēre, pependī, —, hang down from; be suspended (25) 
per|per, prep. with acc., through, during (6) 
peregrinator|peregrīnātor, peregrīnātōris, m., traveler (21) 
pereo|pereō, perīre, perīvī/periī, peritus, die, pass away, perish (25) 
perfidus|perfidus, -a, -um, adj., faithless, treacherous; false, deceitful (18) 
pergo|pergō, pergere, perrēxī, perrēctus, go on, proceed; continue (14) 
perimo|perimō, perimere, perēmī, perēmptus, kill, destroy (15) 
peritus|perītus, -a, -um, adj., skilled, skillful; experienced, expert (+ gen.) (18) 
perna|perna, -ae, f., ham (29) 
perpetuus|perpetuus, -a, -um, adj., continuous, perpetual, everlasting (16) 
perpulcher|perpulcher, perpulchra, perpulchrum, adj., very beautiful; very much right, correct (22) 
persequor|persequor, persequī, persecūtus sum, follow, follow up, pursue (23) 
persona|persōna, -ae, f., mask, character (27) 
pertineo|pertineō, pertinēre, pertinuī, pertentus, relate to, concern, pertain to (30) 
pervenio|perveniō, pervenīre, pervēnī, perventus, come to, reach, arrive (30) 
pes|pēs, pedis, m., foot (17) 
pessimus|pessimus, -a, -um, superl. adj., worst (superlative of malus) (16) 
peto|petō, petere, petīvī, petītus, aim at, beg, entreat, ask for (16) 
phoenix|phoenīx, phoenīcis, m., phoenix (18) 
photographicus|photographicus, -a, -um, adj., photographic (11) 
pictor|pictor, pictōris, m., painter (19) 
pictura|pictūra, -ae, f., picture, painting (11) 
pietas|pietās, pietātis, f., piety, loyalty (24) 
piget|piget, pigēre, piguit, —, impers., it grieves, it disgusts; to dislike, loathe (21) 
pingo|pingō, pingere, pīnxī, pictus, paint, color; depict (15) 
pinguis|pinguis, pingue, adj., fat, thick (25) 
pinna|pinna, -ae, f., feather, wing (18) 
pinus|pīnus, -ūs, f., pine, fir tree (23) 
pipio|pīpiō, pīpiāre, pīpiāvī, pīpiātus, chirp (8) 
piscis|piscis, piscis, m., fish (17) 
pistor|pistor, pistōris, m., miller, baker (19) 
pistrinum|pistrīnum, -ī, n., mill, bakery (19) 
pistrix|pistrix, pistricis, f., sea monster, shark (29) 
pius|pius, -a, um, adj., upright, faithful; dutiful, respectful; righteous, good (16) 
placenta|placenta, -ae, f., cake, a kind of flat cake; pizza (20) 
placet|placet, placēre, placuit, placitus, impers., it is pleasing, one likes (+ dat.) (11) 
placidus|placidus, -a, -um, adj., gentle, calm, mild; peaceful, placid (18) 
plane|plānē, adv., clearly, plainly (22) 
planus|plānus, -a, -um, adj., plain, clear, obvious (23) 
platea|platēa, -ae, f., broad way, street (28) 
plenus|plēnus, -a, -um, adj., full (20) 
plico|plicō, plicāre, plicāvī, plicātus, fold (27) 
pluma|plūma, -ae, f., feather, plume (15) 
plurimus|plūrimus, -a, -um, adj., most, greatest number or amount; very many (16) 
plus|plūs,  gen. plūris, adj., more, several (comparative of multus) (15) 
pluvia|pluvia, -ae, f., rain (23) 
poculum|pōculum, -ī, n., cup, bowl, drinking vessel; drink (18) 
poena|poena, -ae, f., penalty, punishment; poenās dāre, pay a penalty (24) 
poeta|poēta, -ae, m., poet (11) 
poeticus|poēticus, -a, -um, adj., poetic (27) 
polliceor|polliceor, pollicērī, pollicitus sum, promise (18) 
pono|pōnō, pōnere, posuī, positus, put, place, set; set up (15) 
pons|pōns, pontis, m., bridge (27) 
pontifex|pontifex, pontificis, m., high priest, pontiff; pontifex maximus, pope (19) 
populus|populus, -ī, m., people, public, populace (22) 
porro|porrō, adv., further on, onward (26) 
porta|porta, -ae, f., door, gate, entrance (15) 
portentum|portentum, -ī, n., sign, omen (29) 
porticus|porticus, -ūs, f., colonnade, covered walk; portico (23) 
porto|portō, portāre, portāvī, portātus, carry, bring (19) 
possum|possum, posse, potuī, —, be able to, can (12) 
post|post, prep. with acc., behind, after (13)  
post|post, adv., behind, afterwards (16) 
postea|posteā, adv., afterwards; next, then (21) 
postis|postis, postis, m., doorpost (24) 
postquam|postquam, conj., after (16) 
postremo|postrēmō, adv., finally, at last (18) 
postridie|postrīdiē, adv., on the following day (25) 
potens|potēns, gen. potentis, adj., powerful, strong, mighty, capable (26) 
potius|potius, adv., instead, rather (30) 
potor|pōtor, pōtōris, m., drinker (29) 
praecipue|praecipuē, adv., especially; primarily, chiefly (17) 
praeda|praeda, -ae, f., booty, loot, spoils (27) 
praesens|praesēns, gen. praesentis, adj., present; at hand (24) 
praesidium|praesidium, -iī, n., protection, help, guard; garrison (28) 
praeter|praeter, prep. with acc., besides, except for; past, by (18) 
praetereo|praetereō, praeterīre, praeterīvī/praeteriī, praeteritus, pass, go by (23) 
prandeo|prandeō, prandēre, prandī, prānsus, have lunch (21) 
prandium|prandium, -iī, n., lunch (15) 
precor|precor, precārī, precātus sum, beg, implore, entreat, pray (24) 
premo|premō, premere, pressī, pressus, press (29) 
pretiosus|pretiōsus, -a, -um, adj., expensive, costly; of great value, precious (25) 
pretium|pretium, -iī, n., price; value, worth (13) 
prex|prex, precis, f., prayer, request (16) 
primarius|prīmārius, -a, -um, adj., primary (2) 
primum|prīmum, adv., at first, in the first place (14) 
primus|prīmus, -a, -um, adj., first (1) 
princeps|prīnceps, prīncipis, m., first citizen; non-military title of Roman Emperor (23) 
priusquam|priusquam, conj., before; until, sooner than (21) 
pro|prō, prep. with abl., on behalf of; before; in front of; instead of; for, in exchange for (13) 
probo|probō, probāre, probāvī, probātus, approve of, commend; prove, examine, test, try out (18) 
procedo|prōcēdō, prōcēdere, prōcessī, prōcessus, proceed, advance; go on (29) 
procul|procul, adv., far off, far away; distant (11) 
proelium|proelium, -iī, n., battle, fight (24) 
profecto|profectō, adv., actually, really, indeed (29) 
profero|prōferō, prōferre, prōtulī, prōlātus, bring forward, mention (30) 
proficiscor|proficīscor, proficīscī, profectus sum, depart, set out; proceed (20) 
profugus|profugus, -a, -um, adj., fugitive, exiled; fleeing (24) 
progenies|prōgeniēs, prōgeniēī, f., race, family; progeny (25) 
progredior|prōgredior, prōgredī, prōgressus sum, go, come forth; go forward, proceed (27) 
prope|prope, prep. with acc., near, close to; adv., near, close by, almost (14) 
propino|propīnō, propīnāre, propīnāvī, propīnātus, drink to someone’s health, toast (29) 
propinquus|propinquus, -a, -um, adj., near, nearby; neighboring (24) 
propositum|prōpositum, -ī, n., proposal, suggestion (20) 
propter|propter, prep. with acc., on account of, because of (21) 
prospecto|prōspectō, prōspectāre, prōspectāvī, prōspectātum, look, gaze out at; view (14) 
prospectus|prōspectus, -ūs, m., view, prospect; panorama (24) 
prosum|prōsum, prōdesse, prōfuī, prōfutūrus, be useful, advantageous; benefit (+ dat.); prōsit, a toast when drinking to another’s health; cheers (29) 
protego|prōtegō, prōtegere, prōtēxī, prōtēctus, cover, protect (27) 
proximus|proximus, -a, um, adj., nearest, closest; next (18) 
psittacus|psittacus, -ī, m., parrot (8) 
publicus|pūblicus, -a, -um, adj., public, of the people or state; rēs pūblica, republic (19) 
pudet|pudet, pudēre, puduit, impers., it shames; to be ashamed (21) 
pudor|pudor, pudōris, m., shame (21) 
puella|puella, -ae, f., girl (1) 
puer|puer, -ī, m., boy (1) 
pugna|pugna, -ae, f., fight, battle (17) 
pugno|pugnō, pugnāre, pugnāvī, pugnātus, fight (16) 
pulcher|pulcher, pulchra, pulchrum, superl. pulcherrimus, adj. beautiful (11) 
pulso|pulsō, pulsāre, pulsāvī, pulsātus, strike, hit, beat (15) 
pulvis|pulvis, pulveris, m., dust (24) 
purgamentum|pūrgāmentum, -ī, n., filth, dirt (21) 
purgo|pūrgō, pūrgāre, pūrgāvī, pūrgātus, clean, cleanse, purify (21) 
purus|pūrus, -a, -um, adj., pure, clean (26) 
puto|putō, putāre, putāvī, putātus, think (16) 
qua|quā, adv., where, in which place (24) 
quadratus|quadrātus, -a, -um, adj., square (24) 
quaero|quaerō, quaerere, quaesīvī, quaesītus, ask, inquire, seek (22) 
quaeso|quaesō, please (10) 
qualis|quālis, quāle, adj., what kind of, what sort of (20) 
quam|quam, adv., how, how much; as, than; quam + superlative, as... as possible (12) 
quamquam|quamquam, conj., although (14) 
quando|quandō, adv., when (19) 
quantus|quantus, -a, -um, adj., how great, how much (13) 
quare|quārē, adv., why, wherefore (15) 
quasi|quasi, adv., as if, just as (25) 
quattuor|quattuor, num., four (1) 
quattuordecim|quattuordecim, num., fourteen (13) 
que|-que, conj., and (8) 
quercus|quercus, -ūs, f., oak tree (26) 
queror|queror, querī, questus sum, complain, lament (21) 
qui|quī, quae, quod, interr. adj., who? what? which? (7) 
qui|quī, quae, quod, rel. pron., who, which; interr. adj., who? what? which? (12) 
quia|quia, conj., because, since (6) 
quis|quis, quid, interr. pron., who? what? (1) 
quies|quiēs, quiētis, f., rest, quiet, sleep (12) 
quiesco|quiēscō, quiēscere, quiēvī, quiētus, to rest, be quiet, sleep (15) 
quietus|quiētus, -a, -um, adj., quiet, silent (12) 
quinque|quīnque, num., five (1) 
quisquis|quisquis, quaequae, quidquid, interr. adj./pron., whoever, whichever (22) 
quo|quō, adv., to where, whither (14) 
quocumque|quōcumque, adv., to wherever, whithersoever (23) 
quod|quod, conj., because, that (13) 
quomodo|quōmodo, adv., in what manner, in what way, how (2) 
quondam|quondam, adv., formerly, once (15) 
quoniam|quoniam, conj., since (17) 
quoque|quoque, conj., also, too (1) 
quot|quot, indecl. adj., how many, as many (2) 
radius|radius, -iī, m., ray of light (25) 
rapidus|rapidus, -a, -um, adj., rapid, swift (17) 
rapina|rapīna, -ae, f., robbery, theft (28) 
rapio|rapiō, rapere, rapuī, raptus, snatch, grab, carry off (27) 
rarus|rārus, -a, -um, adj., rare, uncommon (18) 
raro|rārō, adv., seldom, infrequently; rarely (18) 
ratio|ratiō, ratiōnis, f., account, reckoning (23) 
ratiocinator|ratiōcinātor, ratiōcinātōris, m., accountant, bookkeeper (19) 
recedo|recēdō, recēdere, recessī, recessus, retire, withdraw; pass, slip away (15) 
recens|recēns, gen. recentis, adj., recent; fresh (29) 
receptaculum|receptāculum, -ī, n., receptacle, container (21) 
recipio|recipiō, recipere, recēpī, receptus, take back, receive (18) 
recito|recitō, recitāre, recitāvī, recitātus, read aloud, recite (16) 
recte|rēctē, adv., rightly, correctly; properly (9) 
rectus|rēctus, -a, -um, adj., straight (25) 
recumbo|recumbō, recumbere, recubuī, —, recline, recline at table; lie down (26) 
reddo|reddō, reddere, reddidī, redditus, return, restore, give back (25) 
redeo|redeō, redīre, redīvī/rediī, reditus, return, go back; come back (15) 
reduco|redūcō, redūcere, redūxī, reductus, lead back, bring back (28) 
refero|referō, referre, rettulī, relātus, bring back; rēfert, impers., it is of importance, it matters, it concerns (17) 
regina|rēgīna, -ae, f., queen (17) 
regio|regiō, regiōnis, f., region, province; area (26) 
regius|rēgius, -a, -um, adj., royal, regal, kingly; Rēgia, -ae, f., a building in the Roman forum (24) 
regno|rēgnō, rēgnāre, rēgnāvī, rēgnātus, rule, reign (17) 
rego|regō, regere, rēxī, rēctus, rule; manage, direct (24) 
regula|rēgula, -ae, f., rule, standard (22) 
relaxo|relaxō, relaxāre, relaxāvī, relaxātus, loosen, slacken; relax (27) 
religio|religiō, religiōnis, f., worship, religion (27) 
relinquo|relinquō, relinquere, relīquī, relictus, leave behind, abandon (15) 
remitto|remittō, remittere, remīsī, remissus, send back, throw back (26) 
renascor|renāscor, renāscī, renātus sum, be born again, rise up again; aetās Renāscēns, f., the Renaissance (22) 
repeto|repetō, repetere, repetīvī, repetītus, repeat (18) 
requiesco|requiēscō, requiēscere, requiēvī, requiētus, quiet down; rest (15) 
requiro|requīrō, requīrere, requīsīvī, requīsītus, seek, ask for; ask (15) 
res|rēs, reī, f., thing; affair, matter (14) 
resolvo|resolvō, resolvere, resolvī, resolūtus, loosen, release; relax (27) 
resono|resonō, resonāre, resonāvī, resonātus, resound, ring out; echo (18) 
respondeo|respondeō, respondēre, respondī, respōnsus, answer, respond (8) 
resurgo|resurgō, resurgere, resurrēxī, resurrēctus, rise again, lift oneself up; be restored; revive (27) 
rete|rēte, rētis, n., net (17) 
retribuo|retribuō, retribuere, retribuī, retribūtus, hand back, recompense (30) 
retro|retrō, adv., backwards, back; behind (18) 
revenio|reveniō, revenīre, revēnī, reventus, come back, return (22) 
rex|rēx, rēgis, m., king (6) 
rhythmicus|rhythmicus, -a, -um, adj., rhythmic (29) 
rideo|rīdeō, rīdēre, rīsī, rīsus, laugh; laugh at, ridicule; tease (3) 
ridiculus|rīdiculus, -a, -um, adj., laughable, funny, amusing; silly, ridiculous (17) 
rogo|rogō, rogāre, rogāvī, rogātus, ask, ask for (6) 
roseus|roseus, -a, -um, adj., red; rose-colored (25) 
rostrum|rōstrum, -ī, n., beak, ship’s prow; speaker’s platform in the Forum (19) 
ruber|ruber, rubra, rubrum, adj., red, ruddy (14) 
ruina|ruīna, -ae, f., ruin (24) 
rus|rūs, rūris, n., farm; countryside (19) 
Russicus|Russicus, -a, -um, adj., Russian (29) 
rusticus|rūsticus, -a, -um, adj., country, rural; rustic (19) 
sacculus|sacculus, -ī, m., little bag, purse (21) 
saccus|saccus, -ī, m., sack, bag (27) 
sacer|sacer, sacra, sacrum, adj., sacred, holy (12) 
sacerdos|sacerdōs, sacerdōtis, m/f., priest, priestess (12) 
sacrifico|sacrificō, sacrificāre, sacrificāvī, sacrificātus, sacrifice, make a sacrifice (12) 
sacrficium|sacrficium, -iī, n., sacrifice (16) 
saeculum|saeculum, -ī, n., century; age, time; in saecula, forever (24) 
saepe|saepe, comp. saepius, superl. saepissimē, adv., often; frequently (11) 
saepio|saepiō, saepīre, saepsī, saeptus, surround, encircle; hedge (25) 
saevus|saevus, -a, -um, adj., harsh; savage, cruel (20) 
sal|sāl, sālis, m., salt; wit (29) 
salio|saliō, salīre, saluī, saltus, jump, leap over (20) 
salsus|salsus, -a, -um, adj., salty, preserved in salt; witty, funny; male salsus, -a, -um, facetious, satirical (17) 
saltatio|saltātiō, saltātiōnis, f., dance, dancing (29) 
saltem|saltem, adv., at least, in any case (23) 
salto|saltō, saltāre, saltāvī, saltātus, dance; jump (20) 
salus|salūs, salūtis, f., health, prosperity, safety; good wish, greeting, salutation (11) 
salutatio|salūtātiō, salūtātiōnis, f., greeting, salutation; formal morning call paid by client on patron (16) 
saluto|salūtō, salūtāre, salūtāvī, salūtātus, greet, wish well; salute, hail (5) 
salveo|salveō, salvēre, —, —, be well, be in good health; salvē, hello (2) 
sanctus|sānctus, -a, -um, adj.,, sacred, venerable, holy (27) 
sanguis|sanguis, sanguinis, m., blood (24) 
sano|sānō, sānāre, sānāvī, sānātus, cure, heal (19) 
sanus|sānus, -a, -um, adj., healthy (19) 
sapidus|sapidus, -a, -um, adj., savoury; tasty (13) 
sapiens|sapiēns, gen. sapientis, adj., wise, sensible; wise person, sage, philosopher (25) 
sapienter|sapienter, adv., wisely, sensibly (29) 
sapientia|sapientia, -ae, f., wisdom, understanding (24) 
sapo|sāpō, sāpōnis, m., soap (27) 
sarcophagus|sarcophagus, -ī, m., coffin, grave; sarcophagus (26) 
satis|satis, indecl. adj., enough, sufficient; adv. enough, sufficiently (13) 
saxum|saxum, -ī, n., rock, stone (24) 
scala|scāla, -ae, f., flight of stairs, staircase (27) 
scarabeus|scarabeus, -ī, m., beetle, scarab (29) 
schola|schola, -ae, f., school (2) 
scilicet|scīlicet, adv., one may know; evidently, certainly, of course (21) 
scio|sciō, scīre, scīvī, scītus, know, understand (9) 
scopa|scōpa, -ae, f., broom (21) 
scribo|scrībō, scrībere, scrīpsī, scrīptus, write, compose (3) 
scrinium|scrīnium, -iī, n., box, case; bookcase, book-box (22) 
scriptor|scrīptor, scrīptōris, m., writer, author (7) 
scriptorius|scrīptōrius, -a, -um, adj., writing, related to writing (27) 
scrutor|scrūtor, scrūtārī, scrūtātus sum, examine, scrutinize; probe, investigate (28) 
secundus|secundus, -a, -um, adj., second (1) 
secundum|secundum, prep. with acc., according to, in line with (15) 
securus|sēcūrus, -a, -um, adj., secure; untroubled, free from care (25) 
sed|sed, conj., but, yet; however (1) 
sedeo|sedeō, sedēre, sēdī, sessus, sit, remain; settle (10) 
sella|sella, -ae, f., seat, stool; chair (18) 
semiapertus|sēmiapertus, -a, -um, adj., half-open (27) 
semisomnus|sēmisomnus, -a, -um, adj., half-asleep, drowsy (29) 
semper|semper, adv., always (9) 
senator|senātor, senātōris, m., senator (19) 
senatus|senātus, -ūs, m., senate (19) 
senex|senex, senis, m/f., old man, old woman (19) 
senex|senex, gen. senis, adj., aged, old (19) 
senilis|senīlis, senīle, adj., aged, old (19) 
sententia|sententia, -ae, f., opinion, feeling; thought, meaning; sentence (22) 
sentio|sentiō, sentīre, sēnsī, sēnsus, perceive, feel, sense; think, realize, see, understand (14) 
sepelio|sepeliō, sepelīre, sepelīvī, sepultus, bury, inter (15) 
septem|septem, num., seven (1) 
sequor|sequor, sequī, secūtus sum, follow, accompany (17) 
serenus|serēnus, -a, -um, adj., serene, tranquil; happy, cheerful (21) 
serius|sērius, adv., later (29) 
sero|sērō, adv., late, too late (21) 
servo|servō, servāre, servāvī, servātus, watch over, protect, guard; save; store, keep, preserve (12) 
servus|servus, -ī, m., slave (16) 
severus|sevērus, -a, -um, adj., stern, strict; grave, austere; serious (8) 
sex|sex, num., six (1) 
si|sī, conj., if (4) 
sic|sīc, adv., thus, so, in such a way, in this way (20) 
sicco|siccō, siccāre, siccāvī, siccātus, dry, dry off exhaust (27) 
sicut|sīcut, conj., as, just as; like, in the same way; as if (20) 
sidus|sīdus, sīderis, n., group of stars, constellation (15) 
significatio|significātiō, significātiōnis, f., signification, meaning (of a word) (25) 
significo|significō, significāre, significāvī, significātus, signify, mean (21) 
signum|signum, -ī, n., indication, sign; signal (13) 
silentium|silentium, -iī, n., silence (22) 
sileo|sileō, silēre, siluī, —, be silent, be quiet; not to speak (21) 
silva|silva, -ae, f., wood, forest (26) 
similis|similis, simile, superl. simillimus, adj., like, similar; resembling (19) 
simul|simul, adv., at the same time, simultaneously; likewise, also (16) 
Sina|Sīna, -ae, f., China (7) 
sinum|Sīna, -ae, f., China (7) 
sine|sine, prep. with abl., without  (12) 
Sinensis|Sīnēnsis, Sīnēnse, adj., Chinese (7) 
singulus|singulus, -a, -um, adj., single, individual; separate (30) 
sinister|sinister, sinistra, sinistrum, adj., left (15) 
sino|sinō, sinere, sīvī, situs, allow, permit, let (17) 
sinus|sinus, -ūs, m., curved or bent surface; hollow, fold (27) 
sisto|sistō, sistere, stitī, status, stop (15) 
sitis|sitis, sitis, f., thirst; sitim habēre, be thirsty (18) 
situs|situs, -a, -um, adj., located; situated, positioned (26) 
situs|situs, -ūs, m., site, location; situation, position, site (23) 
socius|socius, -iī, m., partner, ally; companion, comrade (20) 
sodalis|sodālis, sodālis, m/f., companion, comrade,  mate; associate (21) 
sol|sōl, sōlis, m., sun (12) 
soleo|soleō, solēre, solitus sum, be in the habit of; be accustomed to (20) 
sollicito|sollicitō, sollicitāre, sollicitāvī, sollicitātus, disturb, worry; stir up, agitate (21) 
sollicitus|sollicitus, -a, -um, adj., concerned, worried; upset, troubled, anxious, apprehensive (18) 
solum|sōlum, adv., only, just; alone (9) 
solus|sōlus, -a, -um, adj., only, single; lonely, alone (17) 
solvo|solvō, solvere, solvī, solūtus, fulfil, pay back (30) 
somnio|somniō, somniāre, somniāvī, somniātus, dream; dream of or see in a dream (18) 
somnium|somnium, -iī, n., dream, vision (18) 
somnus|somnus, -ī, m., sleep (12) 
sonitus|sonitus, -ūs, m., noise, loud sound (23) 
sono|sonō, sonāre, sonuī, sonitus, make a noise, sound; accompany on a stringed instrument (19) 
sonus|sonus, -ī, m., noise, sound (23) 
sopio|sōpiō, sōpīre, sōpīvī, sōpītus, lull, cause to sleep (15) 
soporificus|sopōrificus, -a, -um, adj., inducing sleep (27) 
soporus|sopōrificus, -a, -um, adj., inducing sleep (27) 
soporo|sopōrō, sopōrāre, sopōrāvī, sopōrātus, rend to sleep, render unconscious (27) 
sordidus|sordidus, -a, -um, adj., dirty, filthy; unclean (21) 
soror|soror, sorōris, f., sister (9) 
spargo|spargō, spargere, sparsī, sparsus, scatter, strew; sprinkle about (28) 
Spartanus|Spartānus, -a, -um, adj., Spartan (27) 
specto|spectō, spectāre, spectāvī, spectātus, observe, watch, look at, see (9) 
speculum|speculum, -ī, n., mirror, looking glass (25) 
spero|spērō, spērāre, spērāvī, spērātus, hope, hope for (11) 
splendeo|splendeō, splendēre, splenduī, —, shine, be bright, radiant (12) 
spolio|spoliō, spoliāre, spoliāvī, spoliātus, rob, strip; plunder; deprive (+ abl.) (15) 
spolium|spolium, -iī, n., spoils, booty (24) 
spongia|spongia, -ae, f., sponge (27) 
sportula|sportula, -ae, f., gift basket (28) 
statim|statim, adv., immediately, at once (15) 
stella|stēlla, -ae, f., star, planet; heavenly body (17) 
stercus|stercus, stercoris, m., dung, manure; filth (23) 
stilus|stilus, -ī, m., stylus, pencil (6) 
sto|stō, stāre, stetī, status, stand, stand still; stō tēcum, etc., I agree with you (13) 
stola|stola, -ae, f., stola, Roman women’s garment; dress, clothing (25) 
stragulum|strāgulum, -ī, n., rug, carpet, mat; bedspread, bed-cover (27) 
stramen|strāmen, strāminis, n., straw (24) 
sterno|sternō, sternere, strāvī, strātus, spread out, stretch out (27) 
studeo|studeō, studēre, studuī, —, study, busy oneself with (+ dat.) (2) 
studens|studēns, studentis, m./f., student, one studying (16) 
